title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
"""bu shuang mao"" de chao bu shuang ri ji",Grumpy Cat,cats,First published in 2014,/works/OL20029139W,/authors/OL7418642A/Grumpy_Cat,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Cheng bang wen hua shi ye gu fen you xian gong si,              Jian duan chu ban|Language Chinese",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Xin shou yang mao,,cats,First published in 2004,/works/OL19014269W,,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Shi mao chu ban she|Language Chinese|Pages 159,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Yi zhi xiang dang shi zi di mao,Linda Wolfsgruber,cats,First published in 1995,/works/OL9203546W,/authors/OL3268185A/Linda_Wolfsgruber,/images/icons/avatar_book-sm.png,Publish Date 1995|Publisher  Zhi mao wen hua shi yeh yu xian gong si|Language Chinese|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hon o yonda itazura koneko,Tomoko Shimizu,cats,First published in 1993,/works/OL13727278W,/authors/OL6572497A/Tomoko_Shimizu,/images/icons/avatar_book-sm.png,Publish Date 1993|Publisher  Kin no Hoshisha|Language Japanese|Pages 84,Two girls are on their way to home from school and find a black kitten in a vacant lot.  They take the kitten to the veterinarian and have to find somebody who can take care of the kitten.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Mao mi xiang de he ni bu yi yang,Yanjing Tu,cats,First published in 2009,/works/OL20145945W?edition=ia%3Amaomixiangdeheni0000unse,/authors/OL7631652A/Yanjing_Tu,//covers.openlibrary.org/b/olid/OL27325641M-M.jpg,Publish Date 2009|Publisher  Shandong mei shu chu ban she|Language Chinese|Pages 86,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hua shen wei tian shi de chong wu,,cats,First published in 2003,/works/OL19292559W,,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Jian duan chu ban gu fen you xian gong si|Language Chinese|Pages 141,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Happa to Mī,Yōko Imoto,cats,First published in 1984,/works/OL4659139W,/authors/OL958180A/Yōko_Imoto,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  Kin no Hoshisha|Language Japanese|Pages 23,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Yi zhi shi gu de Faguo mao = Une vie de chat,Yves Navarre,cats,First published in 2002,/works/OL19293520W,/authors/OL182802A/Yves_Navarre,/images/icons/avatar_book-sm.png,Publish Date 2002|Publisher  Yuan shen chu ban she you xian gong si|Language Chinese|Pages 234,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cheng qiu qian lü xing de mao,Qiusheng Zhang,cats,First published in 2016,/works/OL27300952W?edition=ia%3Achengqiuqianluxi0000zhan,/authors/OL7621542A/Qiusheng_Zhang,//covers.openlibrary.org/b/olid/OL37059777M-M.jpg,Publish Date 2016|Publisher  Jiangsu feng huang shao nian er tong chu ban she|Language Chinese,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Smoky, the ugliest cat in the world",Joe L. Wheeler,cats,First published in 2005,/works/OL19167405W,/authors/OL711180A/Joe_L._Wheeler,//covers.openlibrary.org/b/olid/OL3427304M-M.jpg,"Publish Date 2005|Publisher  Pacific Press,              Pacific Press Publishing Association|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bad Kitty Goes On Vacation,Nick Bruel,cats,First published in 2020,/works/OL20836880W,/authors/OL1391037A/Nick_Bruel,//covers.openlibrary.org/b/olid/OL28209606M-M.jpg,"Publish Date Dec 29, 2020|Publisher  Roaring Brook Press|Pages 160",This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
Genetika koshki,P. M. Borodin,cats,First published in 1993,/works/OL18847782W,/authors/OL1220760A/P._M._Borodin,/images/icons/avatar_book-sm.png,"Publish Date 1993|Publisher  VO ""Nauka""|Language Russian|Pages 210",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dagboek van een poes,Remco Campert,cats,First published in 2007,/works/OL658351W,/authors/OL51138A/Remco_Campert,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  De Bezige Bij|Language Dutch|Pages 63,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Oh those cats!,Frances Mann,cats,First published in 1975,/works/OL6939535W?edition=ia%3Aohthosecats0000mann,/authors/OL1924201A/Frances_Mann,//covers.openlibrary.org/b/olid/OL4931975M-M.jpg,Publish Date 1975|Publisher  Elek|Language English|Pages 132,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Games you can play with your pussy ; and lots of other stuff cat owners should know,Ira Alterman,cats,First published in 1985,/works/OL4681192W,/authors/OL965816A/Ira_Alterman,/images/icons/avatar_book-sm.png,"Publish Date 1985|Publisher  Ivory Tower Pub. Co.,              Ivory Tower Pub. Co|Language English|Pages 47",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
More uncommon cats!,John R. Guevin,cats,First published in 1997,/works/OL3001659W,/authors/OL460473A/John_R._Guevin,//covers.openlibrary.org/b/olid/OL1024642M-M.jpg,"Publish Date 1997|Publisher  Biographical Pub. Co.,              Biographical Publishing Company|Language English|Pages 240",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Awesome Book Of Cat Humor,Jonny Hawkins,cats,First published in 2009,/works/OL17381335W,/authors/OL613975A/Jonny_Hawkins,//covers.openlibrary.org/b/olid/OL25960881M-M.jpg,Publish Date 2009|Publisher  Harvest House Publishers,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Vios kai erga tes Gatas tēs Sophēs,Hellē Pappa,cats,First published in 2007,/works/OL35597874W,/authors/OL6854032A/Hellē_Pappa,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Kedros|Language Modern Greek|Pages 105,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Walk your cat,Steven Jacobson,cats,First published in 2008,/works/OL24120995W?edition=ia%3Awalkyourcatcompl0000jaco,/authors/OL1128860A/Steven_Jacobson,//covers.openlibrary.org/b/olid/OL31812453M-M.jpg,Publish Date 2008|Publisher  Spiraka|Language English|Pages 134,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nontan awa pukupuku pupupū,Yasuomi Ōtomo,cats,First published in 1980,/works/OL13704928W?edition=ia%3Anontanawapukupuk0000tomo,/authors/OL6557721A/Yasuomi_Ōtomo,//covers.openlibrary.org/b/olid/OL22906111M-M.jpg,Publish Date 1980|Publisher  Kaiseisha|Language Japanese|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
277 secrets your cat wants you to know,Paulette Cooper,cats,First published in 1997,/works/OL17928377W?edition=ia%3A277secretsyourca0000coop,/authors/OL590688A/Paulette_Cooper,//covers.openlibrary.org/b/olid/OL8268891M-M.jpg,Publish Date November 1997|Publisher  Ten Speed Press|Language English|Pages 238,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|1 Have read
"Do cats always land on their feet? : 101 of the most perplexing questions answered about feline unfathomables, medical mysteries & befuddling behaviors",Marty Becker,cats,First published in 2006,/works/OL17732091W?edition=ia%3Awhydocatsalwaysl00mart,/authors/OL5382877A/Marty_Becker,//covers.openlibrary.org/b/olid/OL8004974M-M.jpg,"Publish Date September 16, 2006|Publisher  HCI|Language English|Pages 224",This edition doesn't have a description yet. Can you add one?,4 Want to read|0 Currently reading|0 Have read
Grumpy cat,Grumpy Cat,cats,First published in 2015,/works/OL17904120W?edition=ia%3Agrumpycatgrumpyb0000grum,/authors/OL7418642A/Grumpy_Cat,//covers.openlibrary.org/b/olid/OL26480397M-M.jpg,Publish Date 2015|Language English|Pages 83,"""Having a bad day? GOOD. Grumpy Cat can make it even worse. With a scowl that can stop traffic (and make it feel bad about itself!), Grumpy Cat is the master of bad attitude. Within these pages, Grumpy Cat shows you how to unleash your inner curmudgeon. Filled with grump-inspiring games and activities, this book celebrates the grouch in all of us. So go on- turn that smile upside down."" --from back cover.   Read more Read less",1 Want to read|0 Currently reading|2 Have read
The little black cat book,David Taylor D.V.M.,cats,First published in 1990,/works/OL2858296W?edition=ia%3Alittleblackcatbo00taylrich,/authors/OL3514714A/David_Taylor_D.V.M.,//covers.openlibrary.org/b/olid/OL1872588M-M.jpg,"Publish Date 1990|Publisher  Simon and Schuster,              Simon & Schuster|Language English|Pages 61",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The strange and terrible adventures of Popoki the Hawaiian cat,Diana C. Gleasner,cats,First published in 1996,/works/OL538694W?edition=ia%3Astrangeterriblea0000glea,/authors/OL38157A/Diana_C._Gleasner,//covers.openlibrary.org/b/olid/OL493542M-M.jpg,Publish Date 1996|Publisher  Peninsula Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Mourka, the mighty cat",Lee Wyndham,cats,First published in 1969,/works/OL4527768W,/authors/OL910157A/Lee_Wyndham,/images/icons/avatar_book-sm.png,Publish Date 1969|Publisher  Parents' Magazine Press|Language English|Pages 48,"Mighty Mourka, the best mouser in all Russia, discovered it took initiative but one could live by one's wits.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Cats' tales,Eleonore Schmid,cats,First published in 1985,/works/OL11372579W,/authors/OL4776233A/Eleonore_Schmid,/images/icons/avatar_book-sm.png,"Publish Date 1985|Publisher  North-South,              North-South Books (Nord-Sud Verlag AG),              Henry Holt & Company, Inc.|Language English|Pages 42",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How to kill your girlfriend's cat again,Robert Daphne,cats,First published in 1990,/works/OL4094526W,/authors/OL766970A/Robert_Daphne,/images/icons/avatar_book-sm.png,Publish Date 1990|Publisher  St. Martin's Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats,Grace Pond,cats,First published in 1984,/works/OL5230856W?edition=ia%3Acats0000pond,/authors/OL1173261A/Grace_Pond,//covers.openlibrary.org/b/olid/OL11192699M-M.jpg,"Publish Date April 30, 1984|Publisher  HarperCollins Publishers|Pages 96",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nine Lives: The Folklore of Cats,Katharine Mary Briggs,cats,First published in 1988,/works/OL16036632W?edition=ia%3Aninelivesfolklor00brig,/authors/OL684537A/Katharine_Mary_Briggs,//covers.openlibrary.org/b/olid/OL24938435M-M.jpg,Publish Date 1988|Publisher  Dorset Press|Language English|Pages 222,This edition doesn't have a description yet. Can you add one?,8 Want to read|0 Currently reading|1 Have read
Spider the horrible cat,Nanette Newman,cats,First published in 1993,/works/OL3916197W,/authors/OL713011A/Nanette_Newman,//covers.openlibrary.org/b/olid/OL1714939M-M.jpg,"Publish Date 1993|Publisher  Harcourt Brace Jovanovich,              Harcourt Childrens Books|Language English",A bad-tempered cat becomes a hero when he saves his mistress's life.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Disn ey's The Aristocats,Cathy East Dubowski,cats,First published in 1996,/works/OL523616W,/authors/OL36715A/Cathy_East_Dubowski,/images/icons/avatar_book-sm.png,"Publish Date 1996|Publisher  Disney Press,              Disney Pr|Language English|Pages 92",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cats rule!,Bob Lovka,cats,First published in 2000,/works/OL1960920W?edition=ia%3Acatsruleruleswis0000lovk,/authors/OL235370A/Bob_Lovka,//covers.openlibrary.org/b/olid/OL377297M-M.jpg,Publish Date 2000|Publisher  BowTie Press|Language English|Pages 127,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Beginner's guide to Persian cats,Rod U'Ren,cats,First published in 1986,/works/OL9556871W,/authors/OL3559500A/Rod_U'Ren,//covers.openlibrary.org/b/olid/OL15333663M-M.jpg,"Publish Date 1986|Publisher  Paradise,              Distributed by Fantasy,              Paradise P, Australia|Language English|Pages 52",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
President's Cat,James P. McGrath,cats,First published in 1996,/works/OL9731836W?edition=ia%3Apresidentscat0000mcgr,/authors/OL3722608A/James_P._McGrath,//covers.openlibrary.org/b/olid/OL11735282M-M.jpg,"Publish Date September 1996|Publisher  Feline Press (Sarasota, FL),              Feline Press|Language English|Pages 203",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Mostly about cats,May Eustace,cats,First published in 1972,/works/OL6620479W,/authors/OL1780031A/May_Eustace,//covers.openlibrary.org/b/olid/OL5329842M-M.jpg,Publish Date 1972|Publisher  Pelham|Language English|Pages 190,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Charles,"Joseph, Michael",cats,First published in 1989,/works/OL6680262W,/authors/OL1805630A/Joseph_Michael,/images/icons/avatar_book-sm.png,Publish Date 1989|Publisher  Ashford|Language English|Pages 112,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Yi zhi mao zai ren jian,Li Tan,cats,First published in 2013,/works/OL32784234W,/authors/OL2647591A/Li_Tan,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Guangdong ren min chu ban she|Language Chinese|Pages 328,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
